market-census	ts/src/zebpay.ts	fetchTradingFee	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	fetchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	fetchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	fetchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	fetchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	createOrder	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	cancelOrder	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	cancelAllOrders	parsedOrder	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/zebpay.ts	fetchOpenOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	fetchOrder	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	parseOrder	parsedOrder	safeOrder	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/zebpay.ts	closePosition	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	fetchLeverage	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	setLeverage	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	addMargin	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/zebpay.ts	reduceMargin	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseCurrencies	parsed	parseCurrency	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	featureValue	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	setMarkets	currency	safeCurrencyStructure	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	setMarkets	currency	safeCurrencyStructure	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseOrders	parsed	parseOrder	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseOrders	parsedOrder	parseOrder	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	marketSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseLeverageTiers	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseLeverageTiers	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	marketId	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	symbol	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	safeMarket	result	safeMarketStructure	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	safeMarket	emptyMarket	safeMarketStructure	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchPositionADLRank	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	costToPrecision	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	priceToPrecision	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	amountToPrecision	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	feeToPrecision	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchMarketLeverageTiers	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseLastPrices	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseTickers	parsedTicker	parseTicker	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseTickers	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseTickers	parsed	parseTicker	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchFundingRate	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchFundingInterval	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	convertTypeToAccount	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseDepositWithdrawFees	currency	safeCurrency	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	getMarketFromSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseAllGreeks	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseOptionChain	currency	safeCurrency	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseOptionChain	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseMarginModes	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseLeverages	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	parseMarginModifications	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchMarkPrice	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchTickerWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/base/Exchange.nooverloads.3285621.ts	fetchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/alpaca.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/alpaca.ts	handleTicker	ticker	parseTicker	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/alpaca.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/alpaca.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/alpaca.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/alpaca.ts	handleTrades	parsed	parseTrade	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/alpaca.ts	watchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/alpaca.ts	handleOrder	order	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/apex.ts	watchTradesForSymbols	market	market	1	none	unsafe-use:as-cast [market as Dict]	-	Object	-
market-census	ts/src/pro/aster.ts	watchTickers	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/apex.ts	handleTrades	market	safeMarket	3	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/apex.ts	watchOrderBookForSymbols	market	market	1	none	unsafe-use:as-cast [market as Dict]	-	Object	-
market-census	ts/src/pro/apex.ts	handleOrderBook	market	safeMarket	3	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/apex.ts	watchTicker	market	market	1	none	unsafe-use:as-cast [market as Dict]	-	Object	-
market-census	ts/src/pro/apex.ts	watchTickers	market	market	1	none	unsafe-use:as-cast [market as Dict]	-	Object	-
market-census	ts/src/pro/apex.ts	handleTicker	parsed	parseTicker	1	none	no-table-entry	-	Object	sim-unsafe:write [parsed = this.parseTicker (data)]
market-census	ts/src/pro/apex.ts	handleTicker	market	safeMarket	3	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/apex.ts	watchOHLCVForSymbols	market	market	1	none	unsafe-use:as-cast [market as Dict]	-	Object	-
market-census	ts/src/pro/apex.ts	handleOHLCV	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/apex.ts	handleOrder	parsed	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/aster.ts	unWatchTickers	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	watchMarkPrices	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	unWatchMarkPrices	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	parseWsTicker	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	watchBidsAsks	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	unWatchBidsAsks	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	handleBidAsk	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	watchTradesForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	unWatchTradesForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	handleTrade	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	watchOrderBookForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	unWatchOrderBookForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	handleOrderBook	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	watchOHLCVForSymbols	firstMarket	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	watchOHLCVForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	unWatchOHLCVForSymbols	firstMarket	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	unWatchOHLCVForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	handleOHLCV	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/aster.ts	handleMyTrade	fakeMarket	safeMarketStructure	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	handleBidAsk	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	watchOHLCVForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	unWatchOHLCVForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	handleOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	handleTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	handleOrder	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/backpack.ts	parseWsPosition	marketResolved	safeMarket	2	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	getStockTickerFromSymbol	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	unWatchTicker	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/bingx.ts	handleTicker	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	unWatchTrades	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/bingx.ts	handleTrades	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	unWatchOrderBook	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/bingx.ts	handleOrderBook	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	handleOHLCV	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	unWatchOHLCV	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/bingx.ts	handleOrder	parsedOrder	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/bingx.ts	handleMyTrades	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bingx.ts	handleMyTrades	parsed	parseTrade	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/bitfinex.ts	subscribe	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	unSubscribe	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	unWatchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	watchMyTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	handleMyTrade	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	handleTrades	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	watchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/bitfinex.ts	handleOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	watchLiquidationsForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	handleLiquidation	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	handleMyLiquidation	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	watchOrderBookForSymbols	firstMarket	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	watchOrderBookForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	unWatchOrderBookForSymbols	firstMarket	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	unWatchOrderBookForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	fetchOrderBookWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	handleOrderBook	market	safeMarket	4	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	watchTradesForSymbols	firstMarket	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	watchTradesForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	watchTradesForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/binance.ts	unWatchTradesForSymbols	firstMarket	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
